x,y,z
-0.194787,0.143771,1.050846
-0.194782,0.145771,1.050845
-0.195079,0.147773,1.051796
-0.195376,0.149774,1.052748
-0.195674,0.151776,1.053700
-0.195971,0.153777,1.054651
-0.196269,0.155778,1.055603
-0.196869,0.157781,1.057508
-0.197167,0.159783,1.058459
-0.200929,0.081804,1.076271
-0.199712,0.083799,1.072458
-0.198797,0.085794,1.069597
-0.197883,0.087790,1.066737
-0.197271,0.089787,1.064830
-0.196660,0.091784,1.062922
-0.196049,0.093781,1.061015
-0.195437,0.095778,1.059108
-0.195129,0.097777,1.058153
-0.194517,0.099774,1.056246
-0.193906,0.101771,1.054339
-0.193597,0.103769,1.053384
-0.193289,0.105768,1.052430
-0.192980,0.107766,1.051476
-0.192672,0.109765,1.050521
-0.192666,0.111765,1.050520
-0.192358,0.113763,1.049566
-0.192050,0.115762,1.048611
-0.192044,0.117762,1.048610
-0.191736,0.119760,1.047656
-0.191730,0.121760,1.047654
-0.191724,0.123760,1.047653
-0.191719,0.125760,1.047652
-0.191713,0.127760,1.047650
-0.191708,0.129760,1.047649
-0.191702,0.131760,1.047648
-0.191697,0.133760,1.047646
-0.191691,0.135760,1.047645
-0.191989,0.137762,1.048597
-0.191983,0.139762,1.048595
-0.191978,0.141762,1.048594
-0.192275,0.143763,1.049546
-0.192270,0.145763,1.049544
-0.192567,0.147765,1.050496
-0.192865,0.149766,1.051448
-0.193162,0.151768,1.052400
-0.193459,0.153769,1.053351
-0.193757,0.155771,1.054303
-0.194054,0.157772,1.055255
-0.199331,0.079801,1.077831
-0.198114,0.081795,1.074018
-0.196897,0.083789,1.070205
-0.195982,0.085785,1.067344
-0.195068,0.087780,1.064484
-0.194457,0.089778,1.062577
-0.193845,0.091775,1.060669
-0.193234,0.093772,1.058762
-0.192925,0.095770,1.057808
-0.192314,0.097767,1.055900
-0.191702,0.099764,1.053993
-0.191394,0.101763,1.053038
-0.191086,0.103761,1.052084
-0.190777,0.105760,1.051130
-0.190469,0.107758,1.050176
-0.190160,0.109757,1.049221
-0.189852,0.111756,1.048267
-0.189846,0.113756,1.048265
-0.189538,0.115754,1.047311
-0.189532,0.117754,1.047310
-0.189224,0.119753,1.046355
-0.189218,0.121753,1.046354
-0.189213,0.123753,1.046353
-0.189207,0.125753,1.046352
-0.188899,0.127751,1.045397
-0.188893,0.129751,1.045396
-0.189191,0.131753,1.046348
-0.189185,0.133753,1.046346
-0.189179,0.135753,1.046345
-0.189174,0.137753,1.046344
-0.189471,0.139754,1.047295
-0.189466,0.141754,1.047294
-0.189460,0.143754,1.047293
-0.189758,0.145756,1.048244
-0.189752,0.147756,1.048243
-0.190050,0.149757,1.049195
-0.190347,0.151758,1.050146
-0.190645,0.153760,1.051098
-0.190942,0.155761,1.052050
-0.191542,0.157764,1.053954
-0.197128,0.077795,1.077486
-0.195911,0.079789,1.073672
-0.188023,0.083751,1.048891
-0.193168,0.085776,1.065091
-0.192253,0.087771,1.062231
-0.191642,0.089768,1.060323
-0.191333,0.091767,1.059369
-0.190722,0.093764,1.057462
-0.190110,0.095761,1.055554
-0.189802,0.097759,1.054600
-0.189191,0.099757,1.052693
-0.188882,0.101755,1.051738
-0.188574,0.103754,1.050784
-0.188265,0.105752,1.049830
-0.187957,0.107751,1.048875
-0.187648,0.109749,1.047921
-0.187334,0.113748,1.046965
-0.187026,0.115746,1.046011
-0.187020,0.117746,1.046010
-0.186716,0.119745,1.045070
-0.186711,0.121745,1.045069
-0.186705,0.123745,1.045068
-0.186700,0.125745,1.045066
-0.186694,0.127745,1.045065
-0.186689,0.129745,1.045064
-0.186683,0.131745,1.045062
-0.186678,0.133745,1.045061
-0.186672,0.135745,1.045060
-0.186667,0.137745,1.045058
-0.186959,0.139746,1.045995
-0.186954,0.141746,1.045994
-0.187251,0.143748,1.046946
-0.187246,0.145748,1.046944
-0.187543,0.147749,1.047896
-0.187841,0.149751,1.048848
-0.188133,0.153752,1.049798
-0.188430,0.155754,1.050750
-0.189030,0.157757,1.052654
-0.195530,0.075791,1.079046
-0.194010,0.077784,1.074279
-0.192793,0.079778,1.070466
-0.191878,0.081774,1.067606
-0.191267,0.083771,1.065698
-0.190353,0.085766,1.062838
-0.189741,0.087763,1.060931
-0.189130,0.089760,1.059023
-0.188518,0.091758,1.057116
-0.187907,0.093755,1.055209
-0.187599,0.095753,1.054254
-0.186987,0.097750,1.052347
-0.186679,0.099749,1.051393
-0.186370,0.101747,1.050438
-0.186062,0.103746,1.049484
-0.185753,0.105744,1.048530
-0.185445,0.107743,1.047575
-0.185439,0.109743,1.047574
-0.185131,0.111741,1.046620
-0.184827,0.113740,1.045680
-0.184822,0.115740,1.045679
-0.184513,0.117739,1.044724
-0.184508,0.119739,1.044723
-0.184199,0.121737,1.043769
-0.184194,0.123737,1.043768
-0.184188,0.125737,1.043766
-0.184182,0.127737,1.043765
-0.184177,0.129737,1.043764
-0.184171,0.131737,1.043762
-0.184166,0.133737,1.043761
-0.184160,0.135737,1.043760
-0.184458,0.137739,1.044711
-0.184452,0.139739,1.044710
-0.184447,0.141739,1.044709
-0.184744,0.143740,1.045660
-0.184739,0.145740,1.045659
-0.185031,0.147741,1.046596
-0.185329,0.149743,1.047547
-0.185626,0.151744,1.048499
-0.185924,0.153746,1.049451
-0.185918,0.155746,1.049450
-0.186216,0.157747,1.050401
-0.185604,0.159744,1.048494
-0.193630,0.073786,1.079653
-0.192413,0.075781,1.075840
-0.191195,0.077775,1.072026
-0.189978,0.079769,1.068213
-0.189064,0.081764,1.065353
-0.188452,0.083761,1.063445
-0.187841,0.085759,1.061538
-0.187229,0.087756,1.059631
-0.186618,0.089753,1.057723
-0.186007,0.091750,1.055816
-0.185395,0.093747,1.053908
-0.185087,0.095745,1.052954
-0.184475,0.097742,1.051047
-0.184167,0.099741,1.050092
-0.183858,0.101739,1.049138
-0.183853,0.103739,1.049137
-0.183544,0.105738,1.048182
-0.182938,0.107735,1.046290
-0.182932,0.109735,1.046289
-0.182624,0.111734,1.045334
-0.182618,0.113734,1.045333
-0.182310,0.115732,1.044379
-0.182304,0.117732,1.044377
-0.181996,0.119731,1.043423
-0.181990,0.121731,1.043422
-0.181682,0.123729,1.042467
-0.181676,0.125729,1.042466
-0.181671,0.127729,1.042465
-0.181665,0.129729,1.042463
-0.181660,0.131729,1.042462
-0.181654,0.133729,1.042461
-0.181951,0.135731,1.043412
-0.181946,0.137731,1.043411
-0.181940,0.139731,1.043410
-0.182238,0.141732,1.044362
-0.182232,0.143732,1.044360
-0.182530,0.145734,1.045312
-0.182524,0.147734,1.045311
-0.182822,0.149735,1.046262
-0.183114,0.151737,1.047199
-0.183412,0.153738,1.048151
-0.183709,0.155739,1.049102
-0.184007,0.157741,1.050054
-0.184304,0.159742,1.051006
-0.192335,0.071784,1.082166
-0.190512,0.073776,1.076447
-0.189295,0.075770,1.072634
-0.188380,0.077765,1.069773
-0.187466,0.079761,1.066913
-0.186552,0.081757,1.064052
-0.185637,0.083752,1.061192
-0.184415,0.087746,1.057377
-0.183803,0.089743,1.055470
-0.183495,0.091742,1.054516
-0.182883,0.093739,1.052608
-0.182575,0.095738,1.051654
-0.182266,0.097736,1.050700
-0.181958,0.099735,1.049745
-0.181346,0.101732,1.047838
-0.181341,0.103732,1.047837
-0.180734,0.105729,1.045944
-0.180729,0.107729,1.045943
-0.180420,0.109727,1.044989
-0.180112,0.111726,1.044034
-0.180106,0.113726,1.044033
-0.179798,0.115724,1.043079
-0.179792,0.117724,1.043077
-0.179787,0.119724,1.043076
-0.179478,0.121723,1.042122
-0.179473,0.123723,1.042120
-0.179467,0.125723,1.042119
-0.179462,0.127723,1.042118
-0.179153,0.129721,1.041163
-0.179451,0.131723,1.042115
-0.179445,0.133723,1.042114
-0.179440,0.135723,1.042112
-0.179434,0.137723,1.042111
-0.179731,0.139724,1.043063
-0.179726,0.141724,1.043061
-0.180023,0.143726,1.044013
-0.180018,0.145726,1.044012
-0.180315,0.147727,1.044963
-0.180310,0.149727,1.044962
-0.180607,0.151729,1.045914
-0.180905,0.153730,1.046866
-0.181197,0.155732,1.047802
-0.181495,0.157733,1.048754
-0.181792,0.159735,1.049706
-0.187537,0.163762,1.067810
-0.190738,0.069781,1.083726
-0.187697,0.073766,1.074194
-0.186783,0.075762,1.071333
-0.185566,0.077756,1.067520
-0.184651,0.079752,1.064660
-0.183737,0.081747,1.061799
-0.183125,0.083744,1.059892
-0.182514,0.085741,1.057985
-0.182206,0.087740,1.057030
-0.181594,0.089737,1.055123
-0.180983,0.091734,1.053216
-0.180674,0.093733,1.052261
-0.180063,0.095730,1.050354
-0.179754,0.097728,1.049400
-0.179446,0.099727,1.048445
-0.179142,0.101725,1.047506
-0.178834,0.103724,1.046551
-0.178525,0.105722,1.045597
-0.178217,0.107721,1.044643
-0.178211,0.109721,1.044641
-0.177903,0.111720,1.043687
-0.177897,0.113720,1.043686
-0.177589,0.115718,1.042732
-0.177583,0.117718,1.042730
-0.177275,0.119717,1.041776
-0.177269,0.121717,1.041775
-0.177264,0.123717,1.041773
-0.177258,0.125717,1.041772
-0.177253,0.127717,1.041771
-0.176944,0.129715,1.040816
-0.177242,0.131717,1.041768
-0.177236,0.133717,1.041767
-0.177231,0.135717,1.041765
-0.177225,0.137717,1.041764
-0.177220,0.139717,1.041763
-0.177517,0.141718,1.042714
-0.177511,0.143718,1.042713
-0.177809,0.145720,1.043665
-0.177803,0.147720,1.043663
-0.178101,0.149721,1.044615
-0.178398,0.151722,1.045567
-0.178393,0.153722,1.045565
-0.178690,0.155724,1.046517
-0.178988,0.157725,1.047469
-0.179280,0.159727,1.048406
-0.187620,0.069770,1.080520
-0.186100,0.071763,1.075754
-0.184882,0.073757,1.071941
-0.183968,0.075753,1.069080
-0.183054,0.077748,1.066220
-0.182139,0.079744,1.063359
-0.181528,0.081741,1.061452
-0.180917,0.083738,1.059545
-0.180305,0.085735,1.057637
-0.179694,0.087732,1.055730
-0.179082,0.089729,1.053823
-0.178774,0.091728,1.052868
-0.178162,0.093725,1.050961
-0.177854,0.095723,1.050007
-0.177545,0.097722,1.049052
-0.176939,0.099719,1.047160
-0.176933,0.101719,1.047159
-0.176322,0.103716,1.045251
-0.176316,0.105716,1.045250
-0.176008,0.107715,1.044296
-0.175699,0.109713,1.043341
-0.175694,0.111713,1.043340
-0.175385,0.113712,1.042386
-0.175380,0.115712,1.042384
-0.175071,0.117710,1.041430
-0.175066,0.119710,1.041429
-0.175060,0.121710,1.041427
-0.174752,0.123709,1.040473
-0.174746,0.125709,1.040472
-0.174741,0.127709,1.040470
-0.174735,0.129709,1.040469
-0.174730,0.131709,1.040468
-0.174724,0.133709,1.040466
-0.174719,0.135709,1.040465
-0.174713,0.137709,1.040464
-0.175011,0.139710,1.041415
-0.175005,0.141710,1.041414
-0.175303,0.143712,1.042366
-0.175297,0.145712,1.042365
-0.175594,0.147713,1.043316
-0.175589,0.149713,1.043315
-0.175886,0.151715,1.044267
-0.176184,0.153716,1.045218
-0.176481,0.155718,1.046170
-0.176779,0.157719,1.047122
-0.177076,0.159721,1.048073
-0.186325,0.067768,1.083034
-0.184805,0.069761,1.078267
-0.183285,0.071754,1.073501
-0.182068,0.073748,1.069687
-0.181153,0.075744,1.066827
-0.180239,0.077739,1.063967
-0.179627,0.079736,1.062059
-0.179016,0.081733,1.060152
-0.178405,0.083730,1.058245
-0.177793,0.085727,1.056337
-0.177182,0.087724,1.054430
-0.176873,0.089723,1.053476
-0.175959,0.091719,1.050615
-0.175650,0.093717,1.049661
-0.175645,0.095717,1.049660
-0.175038,0.097714,1.047767
-0.175033,0.099714,1.047766
-0.174421,0.101711,1.045859
-0.174113,0.103710,1.044904
-0.173804,0.105708,1.043950
-0.173799,0.107708,1.043949
-0.173490,0.109707,1.042994
-0.173182,0.111705,1.042040
-0.173176,0.113705,1.042039
-0.172868,0.115704,1.041084
-0.172862,0.117704,1.041083
-0.172857,0.119704,1.041082
-0.172548,0.121702,1.040127
-0.172543,0.123702,1.040126
-0.172537,0.125702,1.040125
-0.172532,0.127702,1.040123
-0.172526,0.129702,1.040122
-0.172521,0.131702,1.040121
-0.172515,0.133702,1.040119
-0.172510,0.135702,1.040118
-0.172504,0.137702,1.040117
-0.172802,0.139704,1.041068
-0.172796,0.141704,1.041067
-0.172791,0.143704,1.041066
-0.173088,0.145705,1.042017
-0.173385,0.147707,1.042969
-0.173380,0.149707,1.042968
-0.173677,0.151708,1.043919
-0.173975,0.153710,1.044871
-0.174272,0.155711,1.045823
-0.174570,0.157713,1.046775
-0.174564,0.159713,1.046773
-0.183208,0.067758,1.079827
-0.181687,0.069750,1.075061
-0.180773,0.071746,1.072201
-0.178641,0.075736,1.065527
-0.178030,0.077733,1.063620
-0.177419,0.079730,1.061712
-0.176504,0.081725,1.058852
-0.175893,0.083723,1.056945
-0.175281,0.085720,1.055037
-0.174973,0.087718,1.054083
-0.174361,0.089715,1.052176
-0.174053,0.091714,1.051221
-0.173446,0.093711,1.049329
-0.173138,0.095709,1.048374
-0.172829,0.097708,1.047420
-0.172521,0.099706,1.046466
-0.172212,0.101705,1.045511
-0.171904,0.103703,1.044557
-0.171595,0.105702,1.043603
-0.171590,0.107702,1.043602
-0.171281,0.109701,1.042647
-0.170973,0.111699,1.041693
-0.170967,0.113699,1.041691
-0.170659,0.115698,1.040737
-0.170653,0.117698,1.040736
-0.170345,0.119696,1.039781
-0.170339,0.121696,1.039780
-0.170334,0.123696,1.039779
-0.170328,0.125696,1.039778
-0.170323,0.127696,1.039776
-0.170317,0.129696,1.039775
-0.170312,0.131696,1.039774
-0.170306,0.133696,1.039772
-0.170301,0.135696,1.039771
-0.170295,0.137696,1.039770
-0.170290,0.139696,1.039768
-0.170587,0.141698,1.040720
-0.170582,0.143698,1.040719
-0.170879,0.145699,1.041670
-0.170874,0.147699,1.041669
-0.171171,0.149701,1.042621
-0.171468,0.151702,1.043572
-0.171463,0.153702,1.043571
-0.171760,0.155703,1.044523
-0.172058,0.157705,1.045474
-0.172355,0.159706,1.046426
-0.182216,0.065757,1.083294
-0.180393,0.067748,1.077574
-0.179175,0.069743,1.073761
-0.178261,0.071738,1.070901
-0.177347,0.073734,1.068040
-0.176432,0.075729,1.065180
-0.175518,0.077725,1.062320
-0.174604,0.079721,1.059459
-0.174295,0.081719,1.058505
-0.173684,0.083716,1.056597
-0.173072,0.085713,1.054690
-0.172461,0.087710,1.052783
-0.172152,0.089709,1.051829
-0.171546,0.091706,1.049936
-0.171237,0.093704,1.048982
-0.170929,0.095703,1.048027
-0.170317,0.097700,1.046120
-0.170312,0.099700,1.046119
-0.169700,0.101697,1.044211
-0.169695,0.103697,1.044210
-0.169386,0.105696,1.043256
-0.169078,0.107694,1.042301
-0.168770,0.109693,1.041347
-0.168764,0.111693,1.041346
-0.168758,0.113693,1.041344
-0.168450,0.115691,1.040390
-0.168142,0.117690,1.039436
-0.168136,0.119690,1.039434
-0.168131,0.121690,1.039433
-0.168125,0.123690,1.039432
-0.168119,0.125690,1.039430
-0.167811,0.127688,1.038476
-0.168108,0.129690,1.039428
-0.168103,0.131690,1.039426
-0.168097,0.133690,1.039425
-0.168092,0.135690,1.039424
-0.168086,0.137690,1.039423
-0.168384,0.139691,1.040374
-0.168378,0.141691,1.040373
-0.168373,0.143691,1.040372
-0.168670,0.145693,1.041323
-0.168665,0.147693,1.041322
-0.168962,0.149694,1.042274
-0.168957,0.151694,1.042272
-0.169254,0.153696,1.043224
-0.169551,0.155697,1.044176
-0.169849,0.157699,1.045127
-0.169843,0.159699,1.045126
-0.179401,0.065748,1.081041
-0.177881,0.067741,1.076274
-0.176361,0.069733,1.071508
-0.175749,0.071730,1.069600
-0.174835,0.073726,1.066740
-0.173920,0.075722,1.063880
-0.173309,0.077719,1.061972
-0.172395,0.079714,1.059112
-0.171783,0.081711,1.057205
-0.171172,0.083708,1.055297
-0.170560,0.085705,1.053390
-0.170252,0.087704,1.052436
-0.169645,0.089701,1.050543
-0.169337,0.091700,1.049589
-0.169028,0.093698,1.048635
-0.168417,0.095695,1.046727
-0.168108,0.097694,1.045773
-0.168103,0.099694,1.045772
-0.167794,0.101692,1.044817
-0.167486,0.103691,1.043863
-0.167178,0.105689,1.042909
-0.166869,0.107688,1.041954
-0.166864,0.109688,1.041953
-0.166555,0.111686,1.040999
-0.166247,0.113685,1.040044
-0.166241,0.115685,1.040043
-0.165933,0.117684,1.039089
-0.166230,0.119685,1.040040
-0.165922,0.121683,1.039086
-0.165916,0.123683,1.039085
-0.165910,0.125684,1.039083
-0.165602,0.127682,1.038129
-0.165899,0.129683,1.039081
-0.165894,0.131683,1.039079
-0.165888,0.133684,1.039078
-0.165883,0.135683,1.039077
-0.165877,0.137683,1.039075
-0.165872,0.139683,1.039074
-0.165866,0.141684,1.039073
-0.166164,0.143685,1.040024
-0.166461,0.145686,1.040976
-0.166456,0.147686,1.040975
-0.166753,0.149688,1.041927
-0.166748,0.151688,1.041925
-0.167045,0.153689,1.042877
-0.167342,0.155691,1.043828
-0.167640,0.157692,1.044780
-0.178410,0.063748,1.084507
-0.176889,0.065740,1.079740
-0.175369,0.067733,1.074974
-0.174152,0.069727,1.071161
-0.173237,0.071723,1.068300
-0.172323,0.073718,1.065440
-0.171409,0.075714,1.062580
-0.170797,0.077711,1.060672
-0.170186,0.079708,1.058765
-0.169574,0.081705,1.056858
-0.168963,0.083702,1.054950
-0.168351,0.085699,1.053043
-0.168043,0.087698,1.052089
-0.167436,0.089695,1.050196
-0.167128,0.091693,1.049242
-0.166819,0.093692,1.048287
-0.166208,0.095689,1.046380
-0.166202,0.097689,1.046379
-0.165894,0.099687,1.045424
-0.165283,0.101685,1.043517
-0.165277,0.103684,1.043516
-0.164969,0.105683,1.042561
-0.164660,0.107682,1.041607
-0.164655,0.109682,1.041606
-0.164346,0.111680,1.040651
-0.164038,0.113679,1.039697
-0.163729,0.115677,1.038743
-0.164027,0.117679,1.039695
-0.163718,0.119677,1.038740
-0.163713,0.121677,1.038739
-0.163707,0.123677,1.038738
-0.163399,0.125676,1.037783
-0.163393,0.127676,1.037782
-0.163691,0.129677,1.038734
-0.163382,0.131676,1.037779
-0.163679,0.133677,1.038731
-0.163674,0.135677,1.038730
-0.163668,0.137677,1.038728
-0.163663,0.139677,1.038727
-0.163960,0.141679,1.039679
-0.164258,0.143680,1.040630
-0.163949,0.145679,1.039676
-0.164247,0.147680,1.040628
-0.164544,0.149682,1.041579
-0.164539,0.151682,1.041578
-0.164836,0.153683,1.042530
-0.165133,0.155685,1.043481
-0.165431,0.157686,1.044433
-0.165728,0.159687,1.045385
-0.175595,0.063738,1.082254
-0.174074,0.065731,1.077487
-0.172857,0.067725,1.073674
-0.171943,0.069721,1.070814
-0.170725,0.071715,1.067000
-0.170114,0.073712,1.065093
-0.169503,0.075709,1.063185
-0.168891,0.077706,1.061278
-0.167977,0.079702,1.058418
-0.167365,0.081699,1.056510
-0.166754,0.083696,1.054603
-0.166143,0.085693,1.052696
-0.165536,0.087690,1.050803
-0.165227,0.089688,1.049849
-0.164919,0.091687,1.048895
-0.164610,0.093686,1.047940
-0.164302,0.095684,1.046986
-0.163691,0.097681,1.045079
-0.163685,0.099681,1.045077
-0.163377,0.101680,1.044123
-0.163068,0.103678,1.043169
-0.162760,0.105677,1.042214
-0.162446,0.109675,1.041259
-0.162137,0.111674,1.040304
-0.162132,0.113674,1.040303
-0.161823,0.115672,1.039349
-0.161818,0.117672,1.039347
-0.161812,0.119672,1.039346
-0.161498,0.123671,1.038390
-0.161493,0.125671,1.038389
-0.161487,0.127671,1.038388
-0.161482,0.129671,1.038386
-0.161476,0.131671,1.038385
-0.161471,0.133671,1.038384
-0.161465,0.135671,1.038383
-0.161751,0.141672,1.039332
-0.162049,0.143674,1.040283
-0.162043,0.145674,1.040282
-0.162335,0.149675,1.041232
-0.162633,0.151677,1.042184
-0.162925,0.155678,1.043134
-0.163222,0.157680,1.044086
-0.163519,0.159681,1.045038
-0.174906,0.061739,1.086673
-0.173083,0.063730,1.080953
-0.171865,0.065725,1.077140
-0.170648,0.067719,1.073327
-0.169431,0.069713,1.069513
-0.168516,0.071708,1.066653
-0.167602,0.073704,1.063793
-0.166991,0.075701,1.061885
-0.166379,0.077698,1.059978
-0.165768,0.079695,1.058071
-0.165156,0.081692,1.056163
-0.164545,0.083689,1.054256
-0.163938,0.085687,1.052364
-0.163630,0.087685,1.051409
-0.163018,0.089682,1.049502
-0.162710,0.091681,1.048548
-0.162099,0.093678,1.046640
-0.161790,0.095676,1.045686
-0.161785,0.097676,1.045685
-0.161173,0.099673,1.043777
-0.161168,0.101673,1.043776
-0.160859,0.103672,1.042822
-0.160551,0.105670,1.041867
-0.160545,0.107670,1.041866
-0.160237,0.109669,1.040912
-0.159928,0.111667,1.039957
-0.159923,0.113667,1.039956
-0.159917,0.115667,1.039955
-0.159609,0.117666,1.039000
-0.159603,0.119666,1.038999
-0.159295,0.121665,1.038045
-0.159289,0.123665,1.038043
-0.159284,0.125665,1.038042
-0.159278,0.127665,1.038041
-0.159273,0.129665,1.038039
-0.159267,0.131665,1.038038
-0.159262,0.133665,1.038037
-0.159256,0.135665,1.038035
-0.159553,0.137666,1.038987
-0.159548,0.139666,1.038986
-0.159542,0.141666,1.038984
-0.159840,0.143667,1.039936
-0.159834,0.145667,1.039935
-0.159829,0.147667,1.039933
-0.160126,0.149669,1.040885
-0.160424,0.151670,1.041837
-0.160418,0.153670,1.041836
-0.160716,0.155672,1.042787
-0.161013,0.157673,1.043739
-0.172091,0.061730,1.084420
-0.170571,0.063723,1.079653
-0.169354,0.065717,1.075840
-0.168136,0.067711,1.072027
-0.167222,0.069707,1.069166
-0.166005,0.071701,1.065353
-0.165393,0.073698,1.063446
-0.164782,0.075695,1.061538
-0.164170,0.077692,1.059631
-0.163559,0.079689,1.057724
-0.162947,0.081686,1.055816
-0.162336,0.083683,1.053909
-0.161729,0.085680,1.052016
-0.161421,0.087679,1.051062
-0.161112,0.089677,1.050108
-0.160501,0.091674,1.048200
-0.160193,0.093673,1.047246
-0.159884,0.095671,1.046292
-0.159576,0.097670,1.045337
-0.159267,0.099668,1.044383
-0.158959,0.101667,1.043429
-0.158650,0.103666,1.042475
-0.158645,0.105666,1.042473
-0.158336,0.107664,1.041519
-0.158028,0.109663,1.040564
-0.158022,0.111663,1.040563
-0.157714,0.113661,1.039609
-0.157708,0.115661,1.039608
-0.157400,0.117660,1.038653
-0.157394,0.119660,1.038652
-0.157389,0.121660,1.038651
-0.157383,0.123660,1.038649
-0.157378,0.125660,1.038648
-0.157069,0.127658,1.037694
-0.157367,0.129660,1.038645
-0.157361,0.131660,1.038644
-0.157053,0.133658,1.037690
-0.157350,0.135660,1.038641
-0.157345,0.137660,1.038640
-0.157339,0.139660,1.038639
-0.157636,0.141661,1.039590
-0.157631,0.143661,1.039589
-0.157928,0.145663,1.040541
-0.157923,0.147663,1.040539
-0.158220,0.149664,1.041491
-0.158215,0.151664,1.041490
-0.158512,0.153666,1.042441
-0.158507,0.155666,1.042440
-0.158804,0.157667,1.043392
-0.171705,0.059732,1.089792
-0.169882,0.061724,1.084073
-0.168362,0.063716,1.079306
-0.166842,0.065709,1.074540
-0.165624,0.067703,1.070727
-0.164710,0.069699,1.067866
-0.164099,0.071696,1.065959
-0.163184,0.073691,1.063099
-0.162573,0.075688,1.061191
-0.161961,0.077686,1.059284
-0.161350,0.079683,1.057377
-0.160739,0.081680,1.055469
-0.160132,0.083677,1.053577
-0.159823,0.085675,1.052622
-0.159212,0.087672,1.050715
-0.158903,0.089671,1.049761
-0.158292,0.091668,1.047853
-0.157984,0.093667,1.046899
-0.157675,0.095665,1.045945
-0.157367,0.097664,1.044990
-0.157058,0.099662,1.044036
-0.156750,0.101661,1.043082
-0.156441,0.103659,1.042127
-0.156436,0.105659,1.042126
-0.156127,0.107658,1.041172
-0.155819,0.109656,1.040217
-0.155510,0.111655,1.039263
-0.155505,0.113655,1.039262
-0.155499,0.115655,1.039260
-0.155191,0.117653,1.038306
-0.155185,0.119653,1.038305
-0.155180,0.121653,1.038303
-0.155174,0.123653,1.038302
-0.155169,0.125653,1.038301
-0.154860,0.127652,1.037346
-0.155158,0.129653,1.038298
-0.155152,0.131653,1.038297
-0.155147,0.133653,1.038296
-0.155141,0.135653,1.038294
-0.155136,0.137653,1.038293
-0.155130,0.139653,1.038292
-0.155125,0.141653,1.038290
-0.155422,0.143655,1.039242
-0.155416,0.145655,1.039241
-0.155714,0.147656,1.040192
-0.155708,0.149656,1.040191
-0.156006,0.151658,1.041143
-0.156303,0.153659,1.042094
-0.156298,0.155659,1.042093
-0.156595,0.157661,1.043045
-0.169194,0.059725,1.088492
-0.167067,0.061714,1.081820
-0.165850,0.063709,1.078006
-0.164633,0.065703,1.074193
-0.163718,0.067698,1.071332
-0.162501,0.069692,1.067519
-0.161890,0.071689,1.065612
-0.160975,0.073685,1.062751
-0.160364,0.075682,1.060844
-0.159752,0.077679,1.058937
-0.159141,0.079676,1.057029
-0.158530,0.081673,1.055122
-0.157923,0.083670,1.053230
-0.157614,0.085669,1.052275
-0.157003,0.087666,1.050368
-0.156695,0.089665,1.049414
-0.156386,0.091663,1.048459
-0.155775,0.093660,1.046552
-0.155466,0.095659,1.045598
-0.155158,0.097657,1.044643
-0.155152,0.099657,1.044642
-0.154844,0.101656,1.043688
-0.154535,0.103654,1.042733
-0.154227,0.105653,1.041779
-0.154221,0.107653,1.041778
-0.153913,0.109651,1.040823
-0.153907,0.111651,1.040822
-0.153599,0.113650,1.039868
-0.153285,0.117648,1.038912
-0.153279,0.119648,1.038911
-0.153274,0.121648,1.038909
-0.152960,0.125647,1.037954
-0.152954,0.127647,1.037952
-0.152949,0.129647,1.037951
-0.152943,0.131647,1.037950
-0.153230,0.137648,1.038899
-0.153224,0.139648,1.038897
-0.153219,0.141648,1.038896
-0.153516,0.143650,1.039848
-0.153510,0.145650,1.039846
-0.153802,0.149651,1.040797
-0.154100,0.151653,1.041749
-0.154094,0.153653,1.041747
-0.154392,0.155654,1.042699
-0.154689,0.157656,1.043651
-0.169111,0.057729,1.094817
-0.166682,0.059717,1.087192
-0.164858,0.061708,1.081472
-0.163641,0.063702,1.077659
-0.162424,0.065696,1.073846
-0.161206,0.067690,1.070032
-0.160595,0.069688,1.068125
-0.159378,0.071682,1.064312
-0.159069,0.073680,1.063357
-0.158155,0.075676,1.060497
-0.157543,0.077673,1.058590
-0.157235,0.079671,1.057635
-0.156325,0.081667,1.054790
-0.156017,0.083666,1.053836
-0.155405,0.085663,1.051928
-0.155097,0.087661,1.050974
-0.154486,0.089658,1.049066
-0.154177,0.091657,1.048112
-0.153869,0.093655,1.047158
-0.153560,0.095654,1.046203
-0.153252,0.097652,1.045249
-0.152943,0.099651,1.044295
-0.152635,0.101649,1.043340
-0.152326,0.103648,1.042386
-0.152321,0.105648,1.042385
-0.152012,0.107647,1.041430
-0.151704,0.109645,1.040476
-0.151698,0.111645,1.040475
-0.151390,0.113644,1.039521
-0.151384,0.115644,1.039519
-0.151379,0.117644,1.039518
-0.151373,0.119644,1.039517
-0.151065,0.121642,1.038562
-0.151059,0.123642,1.038561
-0.151054,0.125642,1.038560
-0.151048,0.127642,1.038558
-0.151043,0.129642,1.038557
-0.151037,0.131642,1.038556
-0.151032,0.133642,1.038554
-0.151026,0.135642,1.038553
-0.151021,0.137642,1.038552
-0.151015,0.139642,1.038550
-0.151313,0.141644,1.039502
-0.151307,0.143644,1.039501
-0.151302,0.145644,1.039499
-0.151599,0.147645,1.040451
-0.151593,0.149645,1.040450
-0.151891,0.151647,1.041401
-0.152188,0.153648,1.042353
-0.152486,0.155649,1.043305
-0.152480,0.157649,1.043303
-0.152778,0.159651,1.044255
