x,y,z
-0.178744,0.085566,0.808462
-0.179014,0.097568,0.809407
-0.179008,0.099568,0.809406
-0.179003,0.101568,0.809405
-0.178997,0.103568,0.809403
-0.178992,0.105568,0.809402
-0.178986,0.107568,0.809401
-0.178981,0.109568,0.809399
-0.178975,0.111568,0.809398
-0.178970,0.113568,0.809397
-0.178964,0.115568,0.809396
-0.178959,0.117568,0.809394
-0.178953,0.119568,0.809393
-0.178947,0.121568,0.809392
-0.179234,0.127569,0.810341
-0.179223,0.131569,0.810338
-0.179217,0.133569,0.810337
-0.179212,0.135569,0.810335
-0.179206,0.137569,0.810334
-0.179201,0.139569,0.810333
-0.179195,0.141569,0.810331
-0.179190,0.143569,0.810330
-0.179184,0.145569,0.810329
-0.179179,0.147569,0.810327
-0.175869,-0.002445,0.805314
-0.175864,-0.000445,0.805313
-0.175858,0.001555,0.805312
-0.175852,0.003555,0.805310
-0.175847,0.005555,0.805309
-0.175841,0.007555,0.805308
-0.175836,0.009555,0.805306
-0.175830,0.011555,0.805305
-0.175825,0.013555,0.805304
-0.175819,0.015555,0.805303
-0.175814,0.017555,0.805301
-0.175808,0.019555,0.805300
-0.176106,0.021557,0.806252
-0.175797,0.023555,0.805297
-0.175792,0.025555,0.805296
-0.176089,0.027557,0.806248
-0.176084,0.029557,0.806246
-0.176078,0.031557,0.806245
-0.176073,0.033557,0.806244
-0.176067,0.035557,0.806242
-0.176062,0.037557,0.806241
-0.176056,0.039557,0.806240
-0.176051,0.041557,0.806238
-0.176045,0.043557,0.806237
-0.176039,0.045557,0.806236
-0.176034,0.047557,0.806234
-0.176028,0.049557,0.806233
-0.176017,0.053557,0.806230
-0.176012,0.055557,0.806229
-0.176006,0.057557,0.806228
-0.176001,0.059557,0.806226
-0.175995,0.061557,0.806225
-0.175990,0.063557,0.806224
-0.176282,0.067558,0.807174
-0.176276,0.069558,0.807173
-0.176271,0.071558,0.807171
-0.176265,0.073558,0.807170
-0.176260,0.075558,0.807169
-0.176254,0.077558,0.807168
-0.176249,0.079558,0.807166
-0.176243,0.081558,0.807165
-0.176238,0.083558,0.807164
-0.176502,0.097560,0.808107
-0.176496,0.099560,0.808106
-0.176491,0.101560,0.808105
-0.176485,0.103560,0.808103
-0.176480,0.105560,0.808102
-0.176474,0.107560,0.808101
-0.176469,0.109560,0.808099
-0.176463,0.111560,0.808098
-0.176733,0.123561,0.809043
-0.176722,0.127561,0.809040
-0.176716,0.129561,0.809039
-0.176711,0.131561,0.809038
-0.176705,0.133561,0.809037
-0.176694,0.137561,0.809034
-0.176689,0.139561,0.809033
-0.173357,-0.002452,0.804014
-0.173352,-0.000452,0.804013
-0.173346,0.001548,0.804012
-0.173341,0.003548,0.804010
-0.173335,0.005548,0.804009
-0.173330,0.007548,0.804008
-0.173324,0.009548,0.804006
-0.173318,0.011548,0.804005
-0.173313,0.013548,0.804004
-0.173583,0.025549,0.804949
-0.173577,0.027549,0.804947
-0.173572,0.029549,0.804946
-0.173566,0.031549,0.804945
-0.173561,0.033549,0.804944
-0.173555,0.035549,0.804942
-0.173550,0.037549,0.804941
-0.173544,0.039549,0.804940
-0.173539,0.041549,0.804938
-0.173522,0.047549,0.804934
-0.173814,0.051551,0.805885
-0.173808,0.053551,0.805883
-0.173803,0.055551,0.805882
-0.173797,0.057551,0.805881
-0.173792,0.059551,0.805879
-0.173786,0.061551,0.805878
-0.173781,0.063551,0.805877
-0.173775,0.065551,0.805875
-0.173770,0.067551,0.805874
-0.173764,0.069551,0.805873
-0.173759,0.071551,0.805871
-0.173753,0.073551,0.805870
-0.173742,0.077551,0.805867
-0.173737,0.079551,0.805866
-0.173731,0.081551,0.805865
-0.174029,0.083552,0.806816
-0.174018,0.087552,0.806814
-0.174007,0.091552,0.806811
-0.174001,0.093552,0.806810
-0.173995,0.095552,0.806809
-0.173990,0.097552,0.806807
-0.173984,0.099552,0.806806
-0.173979,0.101552,0.806805
-0.173973,0.103552,0.806803
-0.173962,0.107552,0.806801
-0.173957,0.109552,0.806799
-0.173951,0.111552,0.806798
-0.174249,0.113554,0.807750
-0.174243,0.115554,0.807748
-0.174238,0.117554,0.807747
-0.174232,0.119554,0.807746
-0.174227,0.121554,0.807744
-0.174221,0.123554,0.807743
-0.174216,0.125554,0.807742
-0.174210,0.127554,0.807740
-0.174205,0.129554,0.807739
-0.174199,0.131554,0.807738
-0.174194,0.133554,0.807736
-0.174469,0.143555,0.808683
-0.174463,0.145555,0.808681
-0.174458,0.147555,0.808680
-0.170845,-0.002460,0.802714
-0.170840,-0.000460,0.802713
-0.170834,0.001540,0.802711
-0.170829,0.003540,0.802710
-0.170818,0.007540,0.802708
-0.170812,0.009540,0.802706
-0.170807,0.011540,0.802705
-0.171087,0.019541,0.803653
-0.171082,0.021541,0.803651
-0.171076,0.023541,0.803650
-0.171071,0.025541,0.803649
-0.171065,0.027541,0.803647
-0.171060,0.029541,0.803646
-0.171054,0.031541,0.803645
-0.171049,0.033541,0.803643
-0.171043,0.035541,0.803642
-0.171038,0.037541,0.803641
-0.171027,0.041541,0.803638
-0.171324,0.043543,0.804590
-0.171319,0.045543,0.804588
-0.171308,0.049543,0.804586
-0.171302,0.051543,0.804584
-0.171297,0.053543,0.804583
-0.171291,0.055543,0.804582
-0.171286,0.057543,0.804581
-0.171280,0.059543,0.804579
-0.171274,0.061543,0.804578
-0.171269,0.063543,0.804577
-0.171263,0.065543,0.804575
-0.171258,0.067543,0.804574
-0.171247,0.071543,0.804571
-0.171528,0.079544,0.805519
-0.171522,0.081544,0.805518
-0.171517,0.083544,0.805516
-0.171511,0.085544,0.805515
-0.171506,0.087544,0.805514
-0.171500,0.089544,0.805512
-0.171495,0.091544,0.805511
-0.171489,0.093544,0.805510
-0.171484,0.095544,0.805508
-0.171764,0.103546,0.806456
-0.171759,0.105546,0.806455
-0.171753,0.107546,0.806453
-0.171748,0.109546,0.806452
-0.171742,0.111546,0.806451
-0.171737,0.113546,0.806450
-0.171731,0.115546,0.806448
-0.171726,0.117546,0.806447
-0.171720,0.119546,0.806446
-0.171715,0.121546,0.806444
-0.171709,0.123546,0.806443
-0.171996,0.129547,0.807392
-0.171990,0.131547,0.807391
-0.171985,0.133547,0.807389
-0.171979,0.135547,0.807388
-0.171974,0.137547,0.807387
-0.171968,0.139547,0.807385
-0.171962,0.141547,0.807384
-0.171957,0.143547,0.807383
-0.171951,0.145547,0.807381
-0.171946,0.147547,0.807380
-0.168333,-0.002468,0.801414
-0.168625,0.001534,0.802364
-0.168609,0.007534,0.802360
-0.168603,0.009534,0.802359
-0.168598,0.011534,0.802358
-0.168592,0.013534,0.802356
-0.168587,0.015534,0.802355
-0.168581,0.017534,0.802354
-0.168576,0.019534,0.802352
-0.168570,0.021534,0.802351
-0.168559,0.025534,0.802348
-0.168553,0.027534,0.802347
-0.168548,0.029534,0.802346
-0.168542,0.031534,0.802345
-0.168537,0.033534,0.802343
-0.168834,0.035535,0.803295
-0.168829,0.037535,0.803294
-0.168823,0.039535,0.803292
-0.168818,0.041535,0.803291
-0.168812,0.043535,0.803290
-0.168807,0.045535,0.803288
-0.168801,0.047535,0.803287
-0.168796,0.049535,0.803286
-0.168790,0.051535,0.803284
-0.168785,0.053535,0.803283
-0.168779,0.055535,0.803282
-0.168774,0.057535,0.803280
-0.168768,0.059535,0.803279
-0.168763,0.061535,0.803278
-0.169054,0.065536,0.804228
-0.169049,0.067536,0.804227
-0.169038,0.071536,0.804224
-0.169032,0.073537,0.804223
-0.169027,0.075536,0.804222
-0.169021,0.077536,0.804220
-0.169016,0.079536,0.804219
-0.169010,0.081536,0.804218
-0.168999,0.085536,0.804215
-0.168994,0.087536,0.804214
-0.169269,0.097538,0.805160
-0.169264,0.099538,0.805159
-0.169258,0.101538,0.805157
-0.169247,0.105538,0.805155
-0.169241,0.107538,0.805153
-0.169236,0.109538,0.805152
-0.169230,0.111538,0.805151
-0.169225,0.113538,0.805149
-0.169219,0.115538,0.805148
-0.169506,0.121539,0.806097
-0.169495,0.125539,0.806094
-0.169489,0.127539,0.806093
-0.169484,0.129539,0.806092
-0.169478,0.131539,0.806091
-0.169473,0.133539,0.806089
-0.169467,0.135539,0.806088
-0.166124,-0.002474,0.801067
-0.166119,-0.000474,0.801066
-0.166113,0.001526,0.801064
-0.166108,0.003526,0.801063
-0.166102,0.005526,0.801062
-0.166097,0.007526,0.801060
-0.166080,0.013526,0.801056
-0.166345,0.027527,0.802000
-0.166339,0.029527,0.801999
-0.166333,0.031527,0.801997
-0.166328,0.033527,0.801996
-0.166322,0.035527,0.801995
-0.166317,0.037527,0.801993
-0.166311,0.039527,0.801992
-0.166306,0.041527,0.801991
-0.166565,0.057529,0.802933
-0.166559,0.059529,0.802932
-0.166554,0.061529,0.802931
-0.166548,0.063529,0.802929
-0.166543,0.065529,0.802928
-0.166537,0.067529,0.802927
-0.166532,0.069529,0.802925
-0.166526,0.071529,0.802924
-0.166515,0.075529,0.802921
-0.166807,0.079530,0.803872
-0.166779,0.089530,0.803865
-0.166768,0.093530,0.803863
-0.166763,0.095530,0.803861
-0.166757,0.097530,0.803860
-0.166752,0.099530,0.803859
-0.167027,0.109532,0.804805
-0.167021,0.111532,0.804804
-0.167016,0.113532,0.804802
-0.167010,0.115532,0.804801
-0.167005,0.117532,0.804800
-0.166994,0.121532,0.804797
-0.166988,0.123532,0.804796
-0.166983,0.125532,0.804794
-0.167258,0.135533,0.805741
-0.167253,0.137533,0.805739
-0.167247,0.139533,0.805738
-0.167242,0.141533,0.805737
-0.167236,0.143533,0.805735
-0.167231,0.145533,0.805734
-0.163607,-0.000482,0.799765
-0.163596,0.003518,0.799763
-0.163866,0.015519,0.800708
-0.163860,0.017519,0.800707
-0.163855,0.019519,0.800705
-0.163849,0.021519,0.800704
-0.163844,0.023519,0.800703
-0.163838,0.025519,0.800701
-0.163833,0.027519,0.800700
-0.163827,0.029519,0.800699
-0.163822,0.031519,0.800697
-0.163816,0.033519,0.800696
-0.164086,0.045521,0.801641
-0.164080,0.047521,0.801640
-0.164075,0.049521,0.801638
-0.164069,0.051521,0.801637
-0.164064,0.053521,0.801636
-0.164058,0.055521,0.801634
-0.164053,0.057521,0.801633
-0.164047,0.059521,0.801632
-0.164312,0.073522,0.802576
-0.164306,0.075522,0.802574
-0.164301,0.077522,0.802573
-0.164295,0.079522,0.802572
-0.164289,0.081522,0.802570
-0.164284,0.083522,0.802569
-0.164278,0.085522,0.802568
-0.164559,0.093524,0.803515
-0.164554,0.095524,0.803514
-0.164548,0.097524,0.803513
-0.164543,0.099524,0.803511
-0.164537,0.101524,0.803510
-0.164532,0.103524,0.803509
-0.164526,0.105524,0.803507
-0.164521,0.107524,0.803506
-0.164790,0.119525,0.804451
-0.164774,0.125525,0.804447
-0.164768,0.127525,0.804446
-0.164763,0.129525,0.804445
-0.164757,0.131525,0.804443
-0.161392,0.001512,0.799417
-0.161381,0.005512,0.799414
-0.161376,0.007512,0.799413
-0.161370,0.009512,0.799412
-0.161365,0.011512,0.799410
-0.161359,0.013512,0.799409
-0.161354,0.015512,0.799408
-0.161624,0.027513,0.800353
-0.161618,0.029513,0.800352
-0.161607,0.033513,0.800349
-0.161602,0.035513,0.800348
-0.161596,0.037513,0.800346
-0.161591,0.039513,0.800345
-0.161585,0.041513,0.800344
-0.161580,0.043513,0.800342
-0.161574,0.045513,0.800341
-0.161855,0.053515,0.801289
-0.161844,0.057515,0.801286
-0.161838,0.059515,0.801285
-0.161833,0.061515,0.801283
-0.161827,0.063515,0.801282
-0.161822,0.065515,0.801281
-0.161816,0.067515,0.801279
-0.161811,0.069515,0.801278
-0.161805,0.071515,0.801277
-0.161800,0.073515,0.801275
-0.161794,0.075515,0.801274
-0.162092,0.077516,0.802226
-0.162086,0.079516,0.802225
-0.162081,0.081516,0.802223
-0.162075,0.083516,0.802222
-0.162069,0.085516,0.802221
-0.162064,0.087516,0.802219
-0.162058,0.089516,0.802218
-0.162053,0.091516,0.802217
-0.162047,0.093516,0.802215
-0.162042,0.095516,0.802214
-0.162036,0.097516,0.802213
-0.162031,0.099516,0.802211
-0.162323,0.103518,0.803162
-0.162317,0.105518,0.803160
-0.162312,0.107518,0.803159
-0.162306,0.109518,0.803158
-0.162301,0.111518,0.803156
-0.162295,0.113518,0.803155
-0.162290,0.115518,0.803154
-0.162284,0.117518,0.803152
-0.162279,0.119518,0.803151
-0.162273,0.121518,0.803150
-0.162559,0.127519,0.804099
-0.162554,0.129519,0.804097
-0.162548,0.131519,0.804096
-0.162543,0.133519,0.804095
-0.162537,0.135519,0.804094
-0.162532,0.137519,0.804092
-0.162526,0.139519,0.804091
-0.162521,0.141519,0.804090
-0.162515,0.143519,0.804088
-0.158892,-0.002496,0.798120
-0.158886,-0.000496,0.798118
-0.158881,0.001504,0.798117
-0.158875,0.003504,0.798116
-0.159145,0.015505,0.799061
-0.159139,0.017505,0.799059
-0.159134,0.019505,0.799058
-0.159128,0.021505,0.799057
-0.159123,0.023505,0.799055
-0.159117,0.025505,0.799054
-0.159101,0.031505,0.799050
-0.159382,0.039507,0.799998
-0.159371,0.043507,0.799995
-0.159360,0.047507,0.799993
-0.159354,0.049507,0.799991
-0.159348,0.051507,0.799990
-0.159343,0.053507,0.799989
-0.159337,0.055507,0.799987
-0.159332,0.057507,0.799986
-0.159596,0.071508,0.800930
-0.159585,0.075508,0.800927
-0.159580,0.077508,0.800926
-0.159855,0.087510,0.801872
-0.159849,0.089510,0.801871
-0.159844,0.091510,0.801869
-0.159838,0.093510,0.801868
-0.159833,0.095510,0.801867
-0.159827,0.097510,0.801866
-0.159822,0.099510,0.801864
-0.159816,0.101510,0.801863
-0.160097,0.109511,0.802811
-0.160092,0.111511,0.802809
-0.160086,0.113511,0.802808
-0.160081,0.115511,0.802807
-0.160075,0.117511,0.802805
-0.160064,0.121511,0.802803
-0.160053,0.125511,0.802800
-0.160345,0.129513,0.803750
-0.160339,0.131513,0.803749
-0.160334,0.133513,0.803748
-0.160328,0.135513,0.803746
-0.160323,0.137513,0.803745
-0.160317,0.139513,0.803744
-0.160312,0.141513,0.803742
-0.160306,0.143513,0.803741
-0.160301,0.145513,0.803740
-0.156683,-0.002502,0.797772
-0.156677,-0.000502,0.797771
-0.156672,0.001498,0.797770
-0.156666,0.003498,0.797768
-0.156661,0.005498,0.797767
-0.156655,0.007498,0.797766
-0.156650,0.009498,0.797765
-0.156644,0.011498,0.797763
-0.156639,0.013498,0.797762
-0.156627,0.017498,0.797759
-0.156914,0.023499,0.798708
-0.156908,0.025499,0.798707
-0.156903,0.027499,0.798706
-0.156897,0.029499,0.798704
-0.156892,0.031499,0.798703
-0.156886,0.033499,0.798702
-0.156881,0.035499,0.798700
-0.156875,0.037499,0.798699
-0.156870,0.039499,0.798698
-0.157134,0.053500,0.799641
-0.157128,0.055500,0.799640
-0.157123,0.057500,0.799639
-0.157117,0.059500,0.799637
-0.157112,0.061500,0.799636
-0.157101,0.065500,0.799634
-0.157090,0.069500,0.799631
-0.157382,0.073502,0.800581
-0.157376,0.075502,0.800580
-0.157371,0.077502,0.800579
-0.157365,0.079502,0.800577
-0.157360,0.081502,0.800576
-0.157354,0.083502,0.800575
-0.157349,0.085502,0.800573
-0.157343,0.087502,0.800572
-0.157338,0.089502,0.800571
-0.157635,0.091503,0.801522
-0.157624,0.095503,0.801520
-0.157618,0.097503,0.801518
-0.157613,0.099503,0.801517
-0.157607,0.101503,0.801516
-0.157602,0.103503,0.801514
-0.157596,0.105503,0.801513
-0.157888,0.109505,0.802463
-0.157877,0.113505,0.802461
-0.157872,0.115505,0.802460
-0.157866,0.117505,0.802458
