x,y,z
-0.209608,-0.138165,1.088606
-0.209906,-0.136164,1.089558
-0.209900,-0.134164,1.089557
-0.210198,-0.132162,1.090508
-0.210495,-0.130161,1.091460
-0.211701,-0.128155,1.095271
-0.217144,-0.124129,1.112422
-0.217744,-0.122126,1.114327
-0.218041,-0.120124,1.115279
-0.218036,-0.118124,1.115277
-0.218333,-0.116123,1.116229
-0.218328,-0.114123,1.116228
-0.218322,-0.112123,1.116226
-0.214670,-0.106140,1.104786
-0.214968,-0.104139,1.105738
-0.218295,-0.102123,1.116220
-0.218895,-0.100120,1.118125
-0.223731,-0.096096,1.133370
-0.226755,-0.094082,1.142899
-0.219622,-0.034115,1.120940
-0.219589,-0.022115,1.120932
-0.219275,-0.018117,1.119976
-0.218636,-0.006120,1.118062
-0.218283,0.011879,1.117097
-0.210940,0.037844,1.094208
-0.218789,0.047882,1.118980
-0.218784,0.049882,1.118978
-0.217842,0.061877,1.116112
-0.218745,0.063882,1.118969
-0.219043,0.065883,1.119921
-0.227349,0.129924,1.146563
-0.215370,-0.172133,1.113060
-0.215662,-0.168132,1.114010
-0.216257,-0.164129,1.115914
-0.210798,-0.162155,1.098758
-0.213514,-0.158142,1.107333
-0.208027,-0.146169,1.090171
-0.207719,-0.144170,1.089216
-0.207713,-0.142170,1.089215
-0.207405,-0.140172,1.088261
-0.207399,-0.138172,1.088259
-0.207394,-0.136172,1.088258
-0.207388,-0.134172,1.088257
-0.207383,-0.132172,1.088255
-0.207983,-0.130169,1.090160
-0.208887,-0.128164,1.093018
-0.211911,-0.126150,1.102546
-0.214329,-0.124138,1.110169
-0.214929,-0.122135,1.112074
-0.215226,-0.120133,1.113026
-0.215524,-0.118132,1.113977
-0.215215,-0.116133,1.113023
-0.215513,-0.114132,1.113975
-0.215507,-0.112132,1.113973
-0.215502,-0.110132,1.113972
-0.215188,-0.106133,1.113016
-0.214879,-0.104135,1.112062
-0.215480,-0.102132,1.113967
-0.216080,-0.100129,1.115871
-0.221219,-0.096104,1.132070
-0.223637,-0.094092,1.139693
-0.218641,-0.040116,1.124409
-0.217093,-0.028123,1.119636
-0.215215,-0.006132,1.113903
-0.215468,0.011869,1.114844
-0.207239,0.029830,1.089101
-0.208428,0.037836,1.092908
-0.216278,0.047874,1.117680
-0.216272,0.049874,1.117678
-0.215936,0.061872,1.116717
-0.215930,0.063872,1.116716
-0.216531,0.065875,1.118621
-0.224991,0.073916,1.145300
-0.217825,0.145883,1.123333
-0.217505,0.151881,1.122376
-0.212864,-0.174141,1.111761
-0.212858,-0.172141,1.111760
-0.212853,-0.170141,1.111758
-0.213150,-0.168140,1.112710
-0.213145,-0.166140,1.112709
-0.212230,-0.164144,1.109848
-0.213133,-0.162140,1.112706
-0.212219,-0.160144,1.109846
-0.205516,-0.146176,1.088870
-0.205207,-0.144178,1.087916
-0.204899,-0.142179,1.086962
-0.204893,-0.140179,1.086960
-0.204888,-0.138179,1.086959
-0.204882,-0.136179,1.086958
-0.204877,-0.134179,1.086957
-0.205174,-0.132178,1.087908
-0.205471,-0.130176,1.088860
-0.206072,-0.128174,1.090765
-0.209096,-0.126159,1.100293
-0.211817,-0.124146,1.108869
-0.212417,-0.122143,1.110774
-0.212715,-0.120141,1.111725
-0.213006,-0.116140,1.112676
-0.213001,-0.114140,1.112674
-0.212995,-0.112140,1.112673
-0.212990,-0.110140,1.112672
-0.212670,-0.104141,1.111715
-0.218101,-0.096115,1.128864
-0.213953,-0.020134,1.116424
-0.213639,-0.016135,1.115469
-0.205917,0.037828,1.091608
-0.213165,0.045863,1.114475
-0.213463,0.047865,1.115427
-0.213121,0.061863,1.114464
-0.213418,0.063865,1.115416
-0.213413,0.065865,1.115415
-0.228075,0.131936,1.162068
-0.210049,-0.174151,1.109508
-0.209740,-0.172152,1.108554
-0.210038,-0.170151,1.109505
-0.210330,-0.166149,1.110456
-0.210324,-0.164149,1.110454
-0.210319,-0.162149,1.110453
-0.201825,-0.158190,1.083766
-0.200602,-0.154196,1.079952
-0.203004,-0.146184,1.087570
-0.202695,-0.144186,1.086616
-0.202387,-0.142187,1.085662
-0.202381,-0.140187,1.085660
-0.202376,-0.138187,1.085659
-0.202370,-0.136187,1.085658
-0.202365,-0.134187,1.085656
-0.202662,-0.132186,1.086608
-0.202959,-0.130184,1.087560
-0.203560,-0.128181,1.089464
-0.209002,-0.124155,1.106616
-0.209602,-0.122152,1.108521
-0.209900,-0.120151,1.109472
-0.210186,-0.114149,1.110421
-0.210175,-0.110149,1.110419
-0.209861,-0.106151,1.109463
-0.209856,-0.104151,1.109462
-0.215287,-0.096124,1.126611
-0.211127,-0.016143,1.114169
-0.201912,0.029813,1.085548
-0.203405,0.037820,1.090308
-0.209750,0.043851,1.110317
-0.210350,0.045854,1.112222
-0.210604,0.063855,1.113163
-0.210901,0.065857,1.114115
-0.219659,0.075899,1.141745
-0.212201,0.143864,1.118828
-0.207234,-0.174160,1.107255
-0.207228,-0.172160,1.107254
-0.207526,-0.170158,1.108205
-0.207520,-0.168158,1.108204
-0.207818,-0.166157,1.109156
-0.207812,-0.164157,1.109154
-0.207498,-0.160158,1.108199
-0.207493,-0.158158,1.108197
-0.200492,-0.146192,1.086270
-0.200183,-0.144194,1.085316
-0.199869,-0.140195,1.084360
-0.199864,-0.138195,1.084359
-0.199858,-0.136195,1.084358
-0.199853,-0.134195,1.084356
-0.200448,-0.130192,1.086260
-0.206187,-0.124164,1.104363
-0.207090,-0.122160,1.107221
-0.207085,-0.120160,1.107219
-0.207382,-0.118158,1.108171
-0.207371,-0.114158,1.108168
-0.207669,-0.112157,1.109120
-0.207046,-0.106160,1.107210
-0.208241,-0.100154,1.111018
-0.209448,-0.098148,1.114829
-0.212169,-0.096135,1.123405
-0.208324,-0.020152,1.111918
-0.208313,-0.016152,1.111916
-0.208307,-0.014152,1.111914
-0.208302,-0.012152,1.111913
-0.199406,0.027805,1.084249
-0.199400,0.029805,1.084248
-0.200893,0.037812,1.089008
-0.207238,0.043843,1.109017
-0.207838,0.045846,1.110922
-0.207794,0.061846,1.110911
-0.207789,0.063846,1.110910
-0.208086,0.065848,1.111861
-0.216844,0.075890,1.139492
-0.208829,0.125852,1.114681
-0.210036,0.127858,1.118491
-0.204722,-0.174168,1.105955
-0.204414,-0.172169,1.105000
-0.204711,-0.170168,1.105952
-0.205008,-0.168166,1.106904
-0.205003,-0.166166,1.106902
-0.204997,-0.164166,1.106901
-0.204992,-0.162166,1.106900
-0.204683,-0.160168,1.105946
-0.204678,-0.158168,1.105944
-0.197671,-0.144201,1.084016
-0.197666,-0.142201,1.084014
-0.197357,-0.140203,1.083060
-0.197352,-0.138203,1.083059
-0.197346,-0.136203,1.083057
-0.197936,-0.130200,1.084960
-0.198839,-0.128195,1.087817
-0.203675,-0.124172,1.103063
-0.204276,-0.122169,1.104967
-0.204573,-0.120168,1.105919
-0.204567,-0.118168,1.105918
-0.204562,-0.116168,1.105917
-0.204859,-0.114166,1.106868
-0.204854,-0.112166,1.106867
-0.204226,-0.104169,1.104956
-0.204826,-0.102166,1.106860
-0.205427,-0.100163,1.108765
-0.206330,-0.098159,1.111623
-0.209960,-0.096141,1.123057
-0.212075,-0.094131,1.129727
-0.206473,-0.040157,1.112537
-0.206131,-0.026159,1.111575
-0.206126,-0.024159,1.111574
-0.206120,-0.022159,1.111572
-0.205812,-0.020160,1.110618
-0.205806,-0.018160,1.110617
-0.205801,-0.016160,1.110615
-0.204864,-0.006165,1.107750
-0.197197,0.027799,1.083902
-0.197191,0.029799,1.083901
-0.198078,0.037803,1.086754
-0.205024,0.045837,1.108668
-0.205321,0.047838,1.109620
-0.205316,0.049838,1.109619
-0.205310,0.051838,1.109617
-0.204979,0.061837,1.108658
-0.204974,0.063837,1.108657
-0.205271,0.065838,1.109608
-0.213126,0.073876,1.134381
-0.214029,0.075881,1.137239
-0.214024,0.077881,1.137238
-0.214018,0.079881,1.137236
-0.208135,0.125853,1.119099
-0.207827,0.127851,1.118144
-0.217510,0.131898,1.148638
-0.202210,-0.174175,1.104655
-0.202205,-0.172175,1.104653
-0.202497,-0.168174,1.105604
-0.202491,-0.166174,1.105602
-0.202485,-0.164174,1.105601
-0.202480,-0.162174,1.105600
-0.202474,-0.160174,1.105598
-0.202469,-0.158174,1.105597
-0.201858,-0.156177,1.103690
-0.195468,-0.146208,1.083670
-0.195159,-0.144209,1.082716
-0.194851,-0.142211,1.081761
-0.194845,-0.140211,1.081760
-0.194537,-0.138212,1.080806
-0.194532,-0.136212,1.080804
-0.195424,-0.130208,1.083659
-0.196327,-0.128203,1.086517
-0.201466,-0.124178,1.102716
-0.201764,-0.122177,1.103667
-0.202061,-0.120175,1.104619
-0.202056,-0.118175,1.104618
-0.202353,-0.116174,1.105569
-0.202347,-0.114174,1.105568
-0.202342,-0.112174,1.105567
-0.202336,-0.110174,1.105565
-0.202022,-0.106175,1.104610
-0.202017,-0.104175,1.104608
-0.202314,-0.102174,1.105560
-0.202915,-0.100171,1.107465
-0.206842,-0.096152,1.119851
-0.209260,-0.094140,1.127474
-0.209861,-0.092137,1.129379
-0.203961,-0.040165,1.111237
-0.203955,-0.038165,1.111236
-0.203944,-0.034165,1.111233
-0.203939,-0.032165,1.111232
-0.203630,-0.030167,1.110278
-0.203625,-0.028167,1.110276
-0.203619,-0.026167,1.110275
-0.203614,-0.024167,1.110274
-0.203608,-0.022167,1.110272
-0.203300,-0.020168,1.109318
-0.203294,-0.018168,1.109317
-0.203289,-0.016168,1.109315
-0.203283,-0.014168,1.109314
-0.202975,-0.012170,1.108360
-0.202049,-0.006174,1.105497
-0.202303,0.011828,1.106438
-0.194376,0.029789,1.081648
-0.195869,0.037797,1.086407
-0.201911,0.043826,1.105464
-0.202512,0.045829,1.107368
-0.202809,0.047830,1.108320
-0.203107,0.049832,1.109272
-0.202798,0.051830,1.108317
-0.203090,0.055832,1.109268
-0.202782,0.057830,1.108313
-0.202776,0.059830,1.108312
-0.202468,0.061829,1.107358
-0.202765,0.063830,1.108309
-0.203062,0.065832,1.109261
-0.210311,0.073867,1.132128
-0.210912,0.075870,1.134033
-0.211209,0.077872,1.134984
-0.211203,0.079872,1.134983
-0.211198,0.081872,1.134982
-0.211187,0.085872,1.134979
-0.210878,0.087870,1.134025
-0.210559,0.093869,1.133068
-0.210239,0.099867,1.132111
-0.209914,0.107866,1.131153
-0.205012,0.127842,1.115891
-0.204692,0.133841,1.114934
-0.204384,0.135839,1.113980
-0.204059,0.143838,1.113022
-0.204053,0.145838,1.113020
-0.204037,0.151838,1.113016
-0.201521,-0.176174,1.109074
-0.199395,-0.174185,1.102401
-0.199693,-0.172183,1.103353
-0.199985,-0.168182,1.104304
-0.199979,-0.166182,1.104302
-0.199974,-0.164182,1.104301
-0.199968,-0.162182,1.104300
-0.199963,-0.160182,1.104298
-0.199654,-0.158183,1.103344
-0.192956,-0.146215,1.082370
-0.192334,-0.140218,1.080460
-0.192323,-0.136218,1.080457
-0.193215,-0.130214,1.083312
-0.193815,-0.128211,1.085217
-0.198651,-0.124188,1.100462
-0.199252,-0.122185,1.102367
-0.199549,-0.120183,1.103319
-0.199544,-0.118183,1.103317
-0.199841,-0.116182,1.104269
-0.199836,-0.114182,1.104268
-0.199830,-0.112182,1.104267
-0.203460,-0.110164,1.115701
-0.199516,-0.108183,1.103311
-0.199511,-0.106183,1.103310
-0.199505,-0.104183,1.103308
-0.199802,-0.102182,1.104260
-0.200403,-0.100179,1.106165
-0.201003,-0.098176,1.108069
-0.204330,-0.096160,1.118551
-0.206748,-0.094148,1.126174
-0.207349,-0.092145,1.128079
-0.206676,-0.068148,1.126157
-0.201449,-0.040173,1.109937
-0.201438,-0.036173,1.109934
-0.201129,-0.034174,1.108980
-0.201124,-0.032174,1.108979
-0.201118,-0.030174,1.108977
-0.200810,-0.028176,1.108023
-0.200804,-0.026176,1.108022
-0.200799,-0.024176,1.108020
-0.200793,-0.022176,1.108019
-0.200788,-0.020176,1.108018
-0.200782,-0.018176,1.108016
-0.200474,-0.016177,1.107062
-0.200468,-0.014177,1.107061
-0.200463,-0.012177,1.107059
-0.199537,-0.006182,1.104197
-0.199493,0.009818,1.104186
-0.193357,0.037789,1.085107
-0.199399,0.043818,1.104164
-0.200000,0.045821,1.106068
-0.200297,0.047823,1.107020
-0.200292,0.049823,1.107019
-0.200286,0.051823,1.107017
-0.200281,0.053823,1.107016
-0.200578,0.055824,1.107968
-0.199956,0.061821,1.106058
-0.199950,0.063821,1.106056
-0.200248,0.065823,1.107008
-0.207496,0.073858,1.129875
-0.208097,0.075861,1.131780
-0.208394,0.077862,1.132731
-0.208389,0.079862,1.132730
-0.208383,0.081862,1.132729
-0.208378,0.083862,1.132727
-0.208064,0.087861,1.131772
-0.208058,0.089861,1.131770
-0.207744,0.093859,1.130815
-0.207739,0.095859,1.130813
-0.202506,0.125834,1.114592
-0.202197,0.127833,1.113638
-0.213704,0.129889,1.149851
-0.201878,0.133831,1.112681
-0.201541,0.145830,1.111720
-0.201530,0.149830,1.111718
-0.201222,0.151829,1.110763
-0.197186,-0.174191,1.102054
-0.196878,-0.172192,1.101100
-0.197175,-0.170191,1.102052
-0.197473,-0.168190,1.103004
-0.197467,-0.166190,1.103002
-0.197462,-0.164190,1.103001
-0.197456,-0.162190,1.103000
-0.197148,-0.160191,1.102045
-0.197142,-0.158191,1.102044
-0.189822,-0.140226,1.079160
-0.189811,-0.136226,1.079157
-0.190400,-0.130223,1.081059
-0.191000,-0.128220,1.082964
-0.196139,-0.124195,1.099162
-0.196740,-0.122192,1.101067
-0.197037,-0.120191,1.102019
-0.197032,-0.118191,1.102017
-0.197329,-0.116190,1.102969
-0.197324,-0.114190,1.102968
-0.197318,-0.112190,1.102966
-0.197313,-0.110190,1.102965
-0.196696,-0.106192,1.101056
-0.196993,-0.104191,1.102008
-0.196988,-0.102191,1.102007
-0.197588,-0.100188,1.103912
-0.198491,-0.098184,1.106769
-0.201818,-0.096168,1.117251
-0.203933,-0.094157,1.123921
-0.204231,-0.092156,1.124872
-0.203878,-0.074157,1.123908
-0.203862,-0.068157,1.123904
-0.198937,-0.040181,1.108637
-0.198932,-0.038181,1.108636
-0.198623,-0.036182,1.107681
-0.198921,-0.034181,1.108633
-0.198612,-0.032182,1.107679
-0.198607,-0.030182,1.107677
-0.198601,-0.028182,1.107676
-0.198293,-0.026184,1.106722
-0.198287,-0.024184,1.106720
-0.198282,-0.022184,1.106719
-0.198270,-0.018184,1.106716
-0.197962,-0.016185,1.105762
-0.197957,-0.014185,1.105761
-0.197951,-0.012185,1.105759
-0.197026,-0.006190,1.102896
-0.197284,0.009812,1.103839
-0.190250,0.033778,1.081904
-0.191148,0.037783,1.084760
-0.196888,0.043810,1.102863
-0.197185,0.045812,1.103815
-0.197482,0.047813,1.104767
-0.197780,0.049815,1.105718
-0.197774,0.051815,1.105717
-0.197769,0.053815,1.105716
-0.198066,0.055816,1.106668
-0.197758,0.057815,1.105713
-0.197752,0.059815,1.105712
-0.197444,0.061813,1.104758
-0.197438,0.063813,1.104756
-0.197736,0.065815,1.105708
-0.204681,0.073849,1.127622
-0.205282,0.075852,1.129526
-0.205568,0.081853,1.130476
-0.204929,0.093850,1.128562
-0.204918,0.097850,1.128559
-0.204290,0.105847,1.126648
-0.200302,0.123828,1.114247
-0.199691,0.125825,1.112339
-0.199685,0.127825,1.112338
-0.199377,0.129824,1.111384
-0.199371,0.131824,1.111382
-0.199063,0.133822,1.110428
-0.198754,0.135821,1.109474
-0.199355,0.137824,1.111378
-0.198732,0.143821,1.109468
-0.199024,0.147822,1.110419
-0.198716,0.149821,1.109464
-0.198407,0.151819,1.108510
-0.194983,-0.176197,1.101709
-0.194371,-0.174200,1.099801
-0.194663,-0.170199,1.100752
-0.194658,-0.168199,1.100750
-0.194955,-0.166197,1.101702
-0.194950,-0.164197,1.101701
-0.194944,-0.162197,1.101699
-0.194636,-0.160199,1.100745
-0.194630,-0.158199,1.100744
-0.194322,-0.156200,1.099789
-0.187888,-0.130231,1.079759
-0.188791,-0.128227,1.082617
-0.193628,-0.124203,1.097862
-0.194228,-0.122200,1.099767
-0.194520,-0.118199,1.100717
-0.194817,-0.116197,1.101669
-0.194812,-0.114197,1.101668
-0.194806,-0.112197,1.101666
-0.194801,-0.110197,1.101665
-0.194492,-0.108199,1.100711
-0.194184,-0.106200,1.099756
-0.194178,-0.104200,1.099755
-0.194476,-0.102199,1.100707
-0.195076,-0.100196,1.102611
-0.199003,-0.096177,1.114998
-0.201119,-0.094167,1.121668
-0.202022,-0.092162,1.124525
-0.202016,-0.090162,1.124524
-0.202011,-0.088162,1.124523
-0.201989,-0.080162,1.124517
-0.201675,-0.076164,1.123562
-0.201664,-0.072164,1.123559
-0.201041,-0.066167,1.121649
-0.196425,-0.040189,1.107337
-0.196117,-0.038190,1.106382
-0.196100,-0.032190,1.106379
-0.195792,-0.030191,1.105424
-0.196089,-0.028190,1.106376
-0.195781,-0.026191,1.105422
-0.195775,-0.024191,1.105420
-0.195770,-0.022191,1.105419
-0.195764,-0.020191,1.105418
-0.195456,-0.018193,1.104463
-0.195450,-0.016193,1.104462
-0.195445,-0.014193,1.104461
-0.195131,-0.010194,1.103505
-0.194514,-0.006197,1.101596
-0.194205,-0.004199,1.100642
-0.205370,0.011855,1.135893
-0.187138,0.031768,1.078699
-0.187738,0.033770,1.080604
-0.188636,0.037775,1.083460
-0.194976,0.045806,1.103468
-0.194971,0.047806,1.103467
-0.194965,0.049806,1.103465
-0.195257,0.053807,1.104416
-0.195251,0.055807,1.104414
-0.195246,0.057807,1.104413
-0.194932,0.061806,1.103457
-0.194926,0.063806,1.103456
-0.195224,0.065807,1.104408
-0.202170,0.073841,1.126322
-0.202770,0.075844,1.128226
-0.202764,0.077844,1.128225
-0.202759,0.079844,1.128224
-0.202753,0.081844,1.128222
-0.202748,0.083844,1.128221
-0.202742,0.085844,1.128220
-0.202737,0.087844,1.128218
-0.202731,0.089844,1.128217
-0.202423,0.091842,1.127263
-0.202417,0.093842,1.127262
-0.202103,0.097841,1.126306
-0.197790,0.123820,1.112947
-0.197482,0.125819,1.111992
-0.197173,0.127817,1.111038
-0.196865,0.129816,1.110083
-0.196854,0.133816,1.110081
-0.196198,0.151813,1.108163
-0.192163,-0.174207,1.099454
-0.191854,-0.172208,1.098500
-0.192152,-0.170207,1.099452
-0.192449,-0.168205,1.100403
-0.192443,-0.166205,1.100402
-0.192438,-0.164205,1.100401
-0.192427,-0.160205,1.100398
-0.192421,-0.158205,1.100397
-0.185420,-0.146239,1.078470
-0.178750,-0.144271,1.057502
-0.185679,-0.130237,1.079412
-0.186280,-0.128234,1.081317
-0.191116,-0.124211,1.096562
-0.191716,-0.122208,1.098467
-0.192013,-0.120207,1.099419
-0.192008,-0.118207,1.099417
-0.192002,-0.116207,1.099416
-0.192300,-0.114205,1.100368
-0.192294,-0.112205,1.100366
-0.192289,-0.110205,1.100365
-0.191980,-0.108207,1.099411
-0.191975,-0.106207,1.099409
-0.191969,-0.104207,1.099408
-0.192267,-0.102205,1.100360
-0.192564,-0.100204,1.101311
-0.196491,-0.096185,1.113698
-0.198607,-0.094174,1.120368
-0.198904,-0.092173,1.121319
-0.199504,-0.090170,1.123224
-0.199196,-0.088171,1.122270
-0.199493,-0.086170,1.123221
-0.199185,-0.084171,1.122267
-0.199168,-0.078171,1.122263
-0.198854,-0.074173,1.121307
-0.198843,-0.070173,1.121305
-0.198838,-0.068173,1.121303
-0.198529,-0.066174,1.120349
-0.198524,-0.064174,1.120348
-0.193913,-0.040196,1.106037
-0.193908,-0.038196,1.106035
-0.193599,-0.036198,1.105081
-0.193285,-0.032199,1.104125
-0.193280,-0.030199,1.104124
-0.193274,-0.028199,1.104123
-0.193269,-0.026199,1.104121
-0.193263,-0.024199,1.104120
-0.193258,-0.022199,1.104119
-0.193252,-0.020199,1.104118
-0.192944,-0.018201,1.103163
-0.192938,-0.016201,1.103162
-0.192933,-0.014201,1.103161
-0.192002,-0.006205,1.100296
-0.185226,0.033763,1.079304
-0.186124,0.037767,1.082160
-0.191864,0.043795,1.100263
-0.192161,0.045796,1.101215
-0.192459,0.047798,1.102167
-0.192756,0.049799,1.103118
-0.192448,0.051798,1.102164
-0.192745,0.053799,1.103116
-0.192739,0.055799,1.103114
-0.192734,0.057799,1.103113
-0.192425,0.059798,1.102159
-0.192420,0.061798,1.102157
-0.192414,0.063798,1.102156
-0.192712,0.065799,1.103108
-0.193312,0.067802,1.105012
-0.199355,0.073832,1.124069
-0.199955,0.075834,1.125973
-0.199950,0.077834,1.125972
-0.200247,0.079836,1.126924
-0.200241,0.081836,1.126922
-0.199933,0.083834,1.125968
-0.199927,0.085834,1.125967
-0.199916,0.089834,1.125964
-0.199911,0.091834,1.125963
-0.199602,0.093833,1.125008
-0.199586,0.099833,1.125004
-0.199580,0.101833,1.125003
-0.199266,0.105832,1.124047
-0.198958,0.107830,1.123093
-0.198346,0.109827,1.121186
-0.198038,0.111826,1.120231
-0.197427,0.113823,1.118324
-0.195895,0.119815,1.113555
-0.194975,0.123811,1.110693
-0.194970,0.125811,1.110692
-0.194358,0.127808,1.108785
-0.194039,0.133807,1.107828
-0.194033,0.135807,1.107826
-0.194028,0.137807,1.107825
-0.193708,0.143805,1.106868
-0.193703,0.145805,1.106867
-0.193697,0.147805,1.106866
-0.193686,0.151805,1.106863
-0.189959,-0.176213,1.099108
-0.189651,-0.174214,1.098154
-0.189937,-0.168213,1.099103
-0.189932,-0.166213,1.099102
-0.189926,-0.164213,1.099100
-0.189920,-0.162213,1.099099
-0.189915,-0.160213,1.099098
-0.189606,-0.158214,1.098143
-0.189601,-0.156214,1.098142
-0.188676,-0.150219,1.095279
-0.183211,-0.146245,1.078122
-0.182903,-0.144247,1.077168
-0.182589,-0.140248,1.076212
-0.183167,-0.130245,1.078112
-0.184071,-0.128241,1.080969
-0.186489,-0.126229,1.088592
-0.188604,-0.124219,1.095262
-0.189204,-0.122216,1.097167
-0.189502,-0.120214,1.098118
-0.189496,-0.118214,1.098117
-0.189491,-0.116214,1.098116
-0.189788,-0.114213,1.099067
-0.189782,-0.112213,1.099066
-0.189777,-0.110213,1.099065
-0.189468,-0.108214,1.098110
-0.189160,-0.106216,1.097156
-0.189457,-0.104214,1.098108
-0.189755,-0.102213,1.099059
-0.190052,-0.100211,1.100011
-0.190956,-0.098207,1.102869
